fid,InputID,TargetID,Distance
"17310","99164","65330",2132556.92879273
"17311","99164","65332",2133098.6050309
"17312","99164","65333",2124209.15439626
"17313","99164","65334",2133431.61850371
"17314","99164","28616",3145649.15714211
"17315","99164","28617",3158842.64574829
"17316","99164","28618",3164965.80672991
"17317","99164","28619",3185747.03968768
"17318","99164","28621",3210312.87003115
"17319","99164","28622",3133327.44789207
"17320","99164","28623",3187076.81101803
"17321","99164","28624",3177456.74828868
"17322","99164","28625",3233334.00442045
"17323","99164","28626",3160798.18708083
"17324","99164","28627",3188634.86678952
"17325","99164","28628",3173969.05011514
"17326","99164","28629",3168417.86486912
"17327","99164","28630",3195189.40889786
"17328","99164","28631",3152417.48491882
"17329","99164","28634",3236843.35267027
"17330","99164","28635",3188611.23867437
"17331","99164","28636",3215124.51252785
"17332","99164","28637",3202042.36429735
"17333","99164","28638",3189974.33218375
"17334","99164","28640",3161473.67522046
"17335","99164","28642",3216945.71405867
"17336","99164","28643",3144360.07831592
"17337","99164","28644",3170453.74679878
"17338","99164","28645",3176801.57199677
"17339","99164","28646",3148353.43170727
"17340","99164","28647",3146844.47450146
"17341","99164","28649",3181066.18141196
"17342","99164","28650",3231182.39050972
"17343","99164","28651",3178572.06365247
"17344","99164","83215",500092.826954235
"17345","99164","83217",602863.084572615
"17346","99164","83218",546033.44898141
"17347","99164","83220",666884.348524277
"17348","99164","98022",345912.23444875
"17349","99164","98023",401336.928703763
"17350","99164","98024",372088.452189045
"17351","99164","98026",410665.270113667
"17352","99164","83221",523423.91954588
"17353","99164","83223",680993.42608666
"17354","99164","98027",377613.285480134
"17355","99164","83226",315647.4688441
"17356","99164","98028",402083.14389678
"17357","99164","83227",344932.993525748
"17358","99164","83228",647376.806696424
"17359","99164","98029",379346.175107761
"17360","99164","83232",655841.763993023
"17361","99164","83233",692501.061521753
"17362","99164","98030",389749.592351674
"17363","99164","83234",625084.665033598
"17364","99164","83235",351748.942006289
"17365","99164","98031",390252.331925984
"17366","99164","83236",566874.317645157
"17367","99164","83237",675575.161204444
"17368","99164","83238",685068.152830738
"17369","99164","83239",658478.203877541
"17370","99164","98032",394737.008180996
"17371","99164","83241",633703.093934392
"17372","99164","83243",613210.073443801
"17373","99164","98033",395942.570724232
"17374","99164","83244",441398.234442757
"17375","99164","83245",584126.452996458
"17376","99164","98034",398539.150764296
"17377","99164","35060",2933954.7133708
"17378","99164","35061",2939310.51980171
"17379","99164","35062",2916771.39742159
"17380","99164","60047",2355843.49891247
"17381","99164","35063",2911427.80185819
"17382","99164","35064",2941603.23411832
"17383","99164","60048",2359265.30861333
"17384","99164","35068",2938894.43440801
"17385","99164","35070",2916713.08772717
"17386","99164","35071",2931228.28162883
"17387","99164","60050",2331343.59717736
"17388","99164","35072",3030709.22754711
"17389","99164","60051",2335437.88538046
"17390","99164","35073",2924876.14281686
"17391","99164","35074",2944717.9309595
"17392","99164","60053",2382242.30694534
"17393","99164","35077",2910324.4180046
"17394","99164","35078",2986806.46536393
"17395","99164","60056",2370098.39749159
"17396","99164","35079",2921377.82285603
"17397","99164","35080",2957300.40215751
"17398","99164","57755",1067026.76845088
"17399","99164","57756",1217161.44788468
"17400","99164","57758",1138023.86516405
"17401","99164","57759",1097153.9657119
"17402","99164","57760",1095368.83680863
"17403","99164","57761",1158997.38495564
"17404","99164","57762",1075097.09084833
"17405","99164","57763",1166459.54083362
"17406","99164","57764",1194457.91636674
"17407","99164","57766",1157563.51624988
"17408","99164","57767",1174376.21583065
"17409","99164","57769",1115698.65364271
"17410","99164","57770",1217838.17533431
"17411","99164","57772",1203282.6380275
"17412","99164","57773",1121883.52509489
"17413","99164","57775",1218122.82707044
"17414","99164","57776",1069041.40256056
"17415","99164","57779",1070189.64672836
"17416","99164","57780",1193632.69405549
"17417","99164","57782",1168541.21437851
"17418","99164","57783",1060983.0563556
"17419","99164","57785",1114952.09575212
"17420","99164","57787",1149894.41623278
"17421","99164","57788",1110675.55951841
"17422","99164","57790",1203787.7139745
"17423","99164","57791",1182330.90026678
"17424","99164","57792",1172666.83812143
"17425","99164","57793",1084691.35820671
"17426","99164","57794",1229841.9355775
"17427","99164","57799",1063717.93318126
"17428","99164","58623",1054857.46970006
"17429","99164","58649",1095098.01743915
"17430","99164","58653",1078647.46596774
"17431","99164","68719",1523932.18194828
"17432","99164","69201",1381246.61756106
"17433","99164","69212",1357656.2625618
"17434","99164","69216",1340855.05683424
"17435","99164","82701",1052437.65438419
"17436","99164","34667",3619615.92759456
"17437","99164","84733",1078090.5052121
"17438","99164","84734",1077630.82205897
"17439","99164","73565",2150356.53796361
"17440","99164","72120",2462317.33175292
"17441","99164","84735",1081922.22981553
"17442","99164","84736",1104640.63819572
"17443","99164","72121",2455501.06452984
"17444","99164","73566",2034726.0573238
"17445","99164","72122",2433133.05733377
"17446","99164","73567",2075249.3598432
"17447","99164","72123",2508265.28095556
"17448","99164","72125",2412050.53580328
"17449","99164","73568",2111186.56527839
"17450","99164","84737",1117890.79165283
"17451","99164","73569",2162035.76225792
"17452","99164","84738",1098464.08713396
"17453","99164","72126",2412406.47989844
"17454","99164","84739",982421.91160124
"17455","99164","84740",1021451.45002816
"17456","99164","73570",2033819.33396839
"17457","99164","72127",2417960.56965971
"17458","99164","73571",1951604.0869423
"17459","99164","72128",2476739.35317491
"17460","99164","72129",2482428.6238419
"17461","99164","72130",2420904.19454329
"17462","99164","72131",2429833.24128195
"17463","99164","84741",1133757.41943932
"17464","99164","84742",1071385.55403871
"17465","99164","73572",2093805.26715323
"17466","99164","84743",1035576.74685881
"17467","99164","72132",2496998.90896902
"17468","99164","72134",2542876.82978613
"17469","99164","84744",1002083.15369912
"17470","99164","84745",1103329.98545974
"17471","99164","72135",2442117.28383609
"17472","99164","72136",2454417.3691384
"17473","99164","84746",1099472.1942358
"17474","99164","99558",3203900.81473988
"17475","99164","99559",3251375.21487962
"17476","99164","99561",3373809.72397539
"17477","99164","99563",3460441.82586185
"17478","99164","99564",3001278.54402391
"17479","99164","99565",3008696.00058625
"17480","99164","99566",2305656.02605536
"17481","99164","99567",2593817.30162704
"17482","99164","99568",2677366.58510877
"17483","99164","99569",3035241.83801778
"17484","99164","99571",3251571.85254296
"17485","99164","99572",2612784.23425449
"17486","99164","99573",2472099.68633615
"17487","99164","99574",2425994.50593894
"17488","99164","99575",3076488.87562669
"17489","99164","99576",3048192.39128122
"17490","99164","83121",759080.657964796
"17491","99164","83122",655499.761752487
"17492","99164","83123",741947.397211012
"17493","99164","83124",780051.212039713
"17494","99164","83126",680137.220522136
"17495","99164","83127",644116.527178672
"17496","99164","83128",642513.775786355
"17497","99164","83414",579764.83445947
"17498","99164","45612",2862040.70045986
"17499","99164","45613",2903723.19437774
"17500","99164","68446",1814044.34468407
"17501","99164","68447",1845829.1133486
"17502","99164","68448",1830585.48432487
"17503","99164","68450",1826061.21605073
"17504","99164","68452",1704974.86070001
"17505","99164","68453",1742104.07754767
"17506","99164","68454",1803585.04260735
"17507","99164","68455",1825271.46482756
"17508","99164","68456",1715981.90090104
"17509","99164","68457",1875912.20332117
"17510","99164","68458",1813025.76007137
"17511","99164","68460",1708315.8648095
"17512","99164","68461",1782811.66234732
"17513","99164","68462",1772325.36252392
"17514","99164","68463",1805323.76239082
"17515","99164","68464",1750863.24621519
"17516","99164","72432",2524816.51335537
"17517","99164","72433",2469864.8848873
"17518","99164","72434",2448758.02541467
"17519","99164","72435",2484543.77778842
"17520","99164","72436",2496865.30203886
"17521","99164","72437",2525231.48439469
"17522","99164","73801",1857493.75400476
"17523","99164","72438",2534747.71940879
"17524","99164","72440",2457089.59103383
"17525","99164","72441",2490747.86628472
"17526","99164","72442",2545141.71967788
"17527","99164","73832",1876076.80171366
"17528","99164","72443",2505349.8295774
"17529","99164","72444",2456784.57777444
"17530","99164","72445",2474528.40291153
"17531","99164","73834",1821585.32823105
"17532","99164","72447",2528973.22717345
"17533","99164","84034",786500.047406213
"17534","99164","72449",2476156.98708828
"17535","99164","73835",1910724.33707009
"17536","99164","73838",1910503.74292578
"17537","99164","73840",1855228.71150364
"17538","99164","73841",1839161.49281471
"17539","99164","73842",1848155.44589531
"17540","99164","73843",1838834.02483083
"17541","99164","72450",2504409.93010311
"17542","99164","72453",2476557.28964544
"17543","99164","72454",2505986.03822058
"17544","99164","72455",2451222.87991123
"17545","99164","50322",1947789.0391442
"17546","99164","50323",1941872.41277058
"17547","99164","50324",1950918.86957081
"17548","99164","50325",1943984.383063
"17549","99164","50327",1969237.79105122
"17550","99164","50401",1923837.18602861
"17551","99164","50420",1917760.58162766
"17552","99164","50421",1904031.15472564
"17553","99164","50423",1878837.2377123
"17554","99164","50424",1858727.29208406
"17555","99164","50426",1927945.57221919
"17556","99164","50428",1909971.81936503
"17557","99164","50430",1873054.00131643
"17558","99164","50431",1927504.36590677
"17559","99164","50432",1875529.46384388
"17560","99164","41085",2786257.85653843
"17561","99164","41086",2768497.81054859
"17562","99164","41091",2766128.97698223
"17563","99164","41092",2774492.67984589
"17564","99164","41093",2884254.75033659
"17565","99164","41094",2776701.31300035
"17566","99164","41095",2766575.3979196
"17567","99164","41097",2794304.52915647
"17568","99164","41098",2764041.9382651
"17569","99164","41099",2780522.6972459
"17570","99164","41101",2949402.2682184
"17571","99164","41102",2946178.1496066
"17572","99164","41121",2936550.38106088
"17573","99164","41124",2958177.70707779
"17574","99164","41129",2958166.57978068
"17575","99164","41132",2947251.3447831
"17576","99164","41135",2906953.84117988
"17577","99164","41139",2940792.10226804
"17578","99164","41141",2907233.67332044
"17579","99164","41142",2927506.75904842
"17580","99164","41143",2932214.32150531
"17581","99164","41144",2925122.32270651
"17582","99164","41146",2940923.28683378
"17583","99164","41149",2941959.98568975
"17584","99164","41159",2950430.83693664
"17585","99164","41164",2920116.56775903
"17586","99164","41166",2906509.12078418
"17587","99164","41168",2949572.17698419
"17588","99164","41169",2941438.79293897
"17589","99164","41171",2935329.15741691
"17590","99164","41174",2909018.97715796
"17591","99164","41175",2914878.8048165
"17592","99164","41179",2890044.60506682
"17593","99164","40041",2732424.66003814
"17594","99164","48032",2734613.99505278
"17595","99164","40045",2731427.13915805
"17596","99164","38614",2630474.49802999
"17597","99164","40046",2782573.49692873
"17598","99164","48033",2708448.38968841
"17599","99164","48034",2706931.06799062
"17600","99164","38617",2622481.6149928
"17601","99164","40047",2752865.61399964
"17602","99164","40048",2770262.32657826
"17603","99164","40049",2786428.91116133
"17604","99164","32034",3539372.45962236
"17605","99164","40050",2757715.62113181
"17606","99164","40051",2773496.44753731
"17607","99164","40052",2782271.13587583
"17608","99164","48035",2733640.64157779
"17609","99164","40055",2744711.10106381
"17610","99164","38618",2639999.25838232
"17611","99164","32038",3500420.56602275
"17612","99164","40056",2742914.35743522
"17613","99164","11211",3499013.68948005
"17614","99164","11212",3504451.73956469
"17615","99164","11213",3502282.39371805
"17616","99164","11214",3501220.94261389
"17617","99164","11215",3498846.6609214
"17618","99164","11216",3500827.27069221
"17619","99164","11217",3498457.59340398
"17620","99164","11218",3500591.20765485
"17621","99164","11219",3499542.45578543
"17622","99164","47925",2514336.61766392
"17623","99164","47926",2530655.22446724
"17624","99164","47928",2506072.63824002
"17625","99164","47929",2511017.3799928
"17626","99164","47930",2545739.38801045
"17627","99164","47932",2500446.52363081
"17628","99164","47933",2543935.53236245
"17629","99164","47940",2551376.67679049
"17630","99164","47941",2536458.07372171
"17631","99164","47942",2470232.05535409
"17632","99164","47943",2465496.97924996
